Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,total transactions (including tnx to create contract),total Ether sent,total ether received,No. of txns from blacklisted addresses,No. of txns to blacklisted addresses,Total ether sent to blacklisted addresses,Total ether received from blacklisted addresses,Ratio of total sent to blacklisted addresses,Ratio of total received from blacklisted addresses,Confirmations,avg_gas_price_gwei,gas_price_std_dev,high_gas_price_ratio,low_gas_price_ratio,gas_price_coefficient_variation,total_failed_txns,failed_txn_ratio,max_consecutive_failures,failed_contract_interaction_ratio,total_erc721_transfers,erc721_incoming_ratio,erc721_outgoing_ratio,unique_erc721_tokens,external_txn_ratio,erc20_txn_ratio,erc721_txn_ratio,erc1155_txn_ratio,internal_txn_ratio,unique_wallets_interacted_with,unique_contracts_interacted_with,num_blacklisted_contracts_interacted,ratio_blacklisted_contract_txns
0x1879bee186bffba9a8b1cad8181bbfb218a5aa61,0,0.0,10677.565,106828.13333333332,0,11,1,12,0.0,353.2,0,0,0.0,0.0,0.0,0.0,0,10.34856431,7.402000396893281,0.083333333,0.1666666666666666,0.7152683379700466,1,0.083333333,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
0x25b78ade6b3ac3ac3556cdd737992ebb9cfa12da,0,0.0,267.3333333333333,540.65,0,3,1,4,0.0,0.012,0,0,0.0,0.0,0.0,0.0,0,2.0025,0.8124192267542663,0.0,0.0,0.405702485,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0x52eba97b167cbe738346f5e5b5fe9b2f2b1b8eab,0,0.0,0.0,4.883333333333334,0,1,1,2,0.0,0.008,0,0,0.0,0.0,0.0,0.0,0,1.015,0.007071068,0.0,0.0,0.006966569,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0x5ab9de08725d3344b745888c65ffdde06b6e6b36,0,0.0,376.0595238095238,2635.5,0,8,1,9,0.0,0.006067961,0,0,0.0,0.0,0.0,0.0,0,1.45,1.0147659828748694,0.1111111111111111,0.0,0.6998386088792203,1,0.1111111111111111,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
0x8179d350fffc69a8b256e781adde8a1bb915766e,0,0.0,477.30333333333334,3723.133333333333,0,6,1,7,0.0,0.13,0,0,0.0,0.0,0.0,0.0,0,2.979915134,4.333515776789337,0.1428571428571428,0.5714285714285714,1.4542413397432468,1,0.1428571428571428,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
0x88046ab50a87c60c572aaa94647dc42bdd18810d,0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,5.0,,0.0,0.0,,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0x97b11c39d6d3d8d2c821d9f75e106e4985393302,0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1.782352941,,0.0,0.0,,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0xb3718681be40694db7e8e5d1e6ddf6e6b4bfdb60,0,0.0,1390.3766666666668,6974.766666666666,0,6,1,7,0.0,1.1,0,0,0.0,0.0,0.0,0.0,0,1.795210084,1.0155891255756233,0.2857142857142857,0.0,0.5657216025172591,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
0xafb5b6e1aae202857d95356709c0a4e74c5f48c6,0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,12.2,,0.0,0.0,,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0x53eb9bd36b2b72a9ecf76b948ecb763dfb120e33,0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,7.1,,0.0,0.0,,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0x8f301566f312be10c8d0083ce2e94e7382dcd3bb,0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,8.54098686,,0.0,0.0,,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0xa7f7ca4c2eb9433d7495120bef13798ab427517c,0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3.0,,0.0,0.0,,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0xc8a4e3839841b166c52ca7fbee94d93fcb485bb3,0,0.0,7.7,349864.11666666664,0,2,1,3,0.0,0.002,0,0,0.0,0.0,0.0,0.0,0,17.0,5.291502622129181,0.0,0.0,0.3112648601252459,2,0.6666666666666666,2,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
0x74364e3a29e5e32f5eb9f912b5197bdb32b63ee2,0,0.0,0.0,1639.6833333333334,1,1,0,2,0.009,0.01,0,0,0.0,0.0,0.0,0.0,0,10.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0x64cdf819d3e75ac8ec217b3496d7ce167be42e80,0,0.0,111.25189704607588,1112491.933333333,0,9999,1,10000,0.0,0.01,1,0,0.0,0.0,0.0,0.0,0,31.945221360674605,23.547876962275755,0.328,0.2978,0.7371330032874276,230,0.023,6,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3007.0,1.0,0.0,0.0
0xb16d3ed603d62b125c6bd45519eda40829549489,0,0.0,9.229987664199507,92285.4,0,9999,1,10000,0.0,1.280424,0,0,0.0,0.0,0.0,0.0,0,23.41720385,24.386338503353983,0.3175,0.4977,1.0413855838096937,559,0.0559,48,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6266.0,1.0,0.0,0.0
0xcf0555b273a4297d17f72f765223423e5234a888,0,0.0,537.6645833333333,4335.166666666667,0,9,1,10,0.0,0.093817121,0,0,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0.0,0.0,1,0.1,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
0x86e6a4f512b1290c043970b04e0b570d4fc98291,0,0.0,34.63142628525705,346253.5333333333,0,9999,1,10000,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,10.95551507,11.163552312574618,0.1235,0.2404,1.0189892710255328,47,0.0047,10,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2408.0,1.0,0.0,0.0
0xd7cee74893c363afa35f85aa00f4ad7796770ee5,0,0.0,252.52380952380952,14200.2,0,57,1,58,0.0,0.00103,0,0,0.0,0.0,0.0,0.0,0,5.796551724137931,4.283750017983767,0.1034482758620689,0.068965517,0.7390169572964261,1,0.017241379,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
0x6f2a3b2efa07d264ea79ce0b96d3173a8feacd35,0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,6.0,,0.0,0.0,,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0x042c5509e618d901df9750772b51c8f168599877,0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,38.0,,0.0,0.0,,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0xa2cae661463933c52e71983de5d33fb9624e0ff2,0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,35.0,,0.0,0.0,,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0xe295113493d1893fb0b3f0905bfc113ec34b48f1,0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,25.0,,0.0,0.0,,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0xa581b8dac454842ff92ca92ff4e2544e1b36e6ab,0,0.0,308.3662327387802,2143771.6666666665,0,6953,1,6954,0.0,10.98950432599442,0,0,0.0,0.0,0.0,0.0,0,3.6408253410323552,4.901025448665768,0.1663790624101236,0.3298820822548173,1.346130338478715,651,0.093615186,10,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4505.0,1.0,0.0,0.0
0x8081749f7f049d0b7e32bb33decad9eed96693d5,0,0.0,1007.4863095238096,399055.6,0,393,1,394,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,30.523444555464465,50.35830436767433,0.2360406091370558,0.5456852791878173,1.6498237699276612,4,0.010152284,2,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,86.0,1.0,0.0,0.0
0x9bfdf16d92a9aff3f0a35e3325085495eb645308,0,0.0,0.0,8.516666666666667,0,1,1,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,5.5,6.363961030678928,0.5,0.5,1.1570838237598051,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0xeccc636a5f6aee792f509daae43ef68934b062a0,0,0.0,118.23847117794486,31533.683333333334,0,267,1,268,0.0,1084.909800128322,0,0,0.0,0.0,0.0,0.0,0,23.11039341215672,10.16562520808425,0.082089552,0.070895522,0.4398724429648543,20,0.074626866,2,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,194.0,1.0,0.0,0.0
0x0c473428f2b58ebcde4e76e6019501d01c7c2f24,0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,11.0,,0.0,0.0,,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0x8e768ed468f53843533d46ce7cd9d5675f281fe4,0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,8.0,,0.0,0.0,,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0x460c84f33f63f9ca1fb73d95fd508e4c9574e85c,0,0.0,0.0,7055.883333333333,0,1,1,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2.5,2.1213203435596424,0.5,0.5,0.8485281374238569,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0xb0111e70d54d1ff1dae4ab6ddfaf110e25887396,0,0.0,92350.95833333331,554473.5833333334,0,7,1,8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,19.17968767,34.676425464262095,0.125,0.5,1.8079765460122357,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
0x9367863796a1f0992a8c256fe83ef8bcd307c199,0,0.0,464.7138016435889,1376058.183333333,0,2962,1,2963,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,6.7378668461744855,5.533593101465823,0.2089098886263921,0.309146136,0.8212678029705492,277,0.093486331,52,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,479.0,1.0,0.0,0.0
0x91d5301c232084d64bdcf4fa5854f8a75962c359,0,0.0,13844.535416666668,110758.16666666669,0,9,1,10,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,9.20004002,4.779509932851833,0.2,0.2,0.5195096893558767,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
0xcbe79ceca09092648995b2ccdf91ca5ecd1edec9,0,0.0,7867.561851851851,354057.68333333335,0,46,1,47,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,38.34576599157447,44.40131339357966,0.1489361702127659,0.425531915,1.1579195836989082,2,0.042553191,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0
0x1fe91b5d531620643cadcacc9c3ba83097c1b698,0,0.0,66634.44166666667,133273.25,0,3,1,4,0.0,0.0111,0,0,0.0,0.0,0.0,0.0,0,3.75,2.217355782608345,0.25,0.25,0.5912948753622254,1,0.25,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
0xf84a6794649a99a12887d20bce9c5952e49ba190,0,0.0,16481.641666666666,32965.316666666666,0,3,1,4,0.0,0.024,0,0,0.0,0.0,0.0,0.0,0,2.55,1.2151817422372122,0.25,0.25,0.4765418597008675,1,0.25,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
0x84759d8e263cc1aa9042ff316f0fd148a7c5cb12,0,0.0,12371.858333333334,24746.0,0,3,1,4,0.0,0.0021,0,0,0.0,0.0,0.0,0.0,0,5.4,3.1696477196475112,0.25,0.0,0.5869717999347243,1,0.25,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
0xb983979ece46913f465ecc28774e1b657aba4d3f,0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,7.0,,0.0,0.0,,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0x22494042b10bd564738d66da2c9d48994cd2a6a1,0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,16.00000247,,0.0,0.0,,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0x56cd932860d35386f5619cbc59b51375b1d8c078,0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,24.0,,0.0,0.0,,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0xd070df8c8f352f53cf40f0c75ae47f77723c6c19,0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,34.00000636,,0.0,0.0,,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0xfc5de599c9fe4e5cf0744aef3139ae53aa30a566,0,0.0,43.99166666666667,34771.4,0,791,1,792,0.0,6985.716949939362,0,0,0.0,0.0,0.0,0.0,0,26.543098871517675,14.645347733928194,0.1906565656565656,0.068181818,0.5517572686150646,194,0.2449494949494949,8,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,518.0,1.0,0.0,0.0
0x6552fc82fee7a136e37250d5f2cdeda47de684b9,0,0.0,3227.5622222222223,48854.23333333333,0,16,1,17,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,22.482352941176472,7.626863321028315,0.1764705882352941,0.0,0.3392377719975964,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
0x1da6016d07ba099bc93e0bb319fba0c1ec2aeadb,0,0.0,10411.725,83303.21666666666,0,9,1,10,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,8.18,5.679945226652963,0.1,0.0,0.6943698321091643,1,0.1,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0xf382ccbd3d203c10706059ffdcfe053308955792,0,0.0,143.8816027,1277524.75,0,8880,0,8880,0.0,0.35,0,0,0.0,0.0,0.0,0.0,0,4.603628011816893,8.287326889839564,0.228490991,0.7328828828828828,1.8001730088893175,572,0.064414414,357,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,591.0,0.0,0.0,0.0
0xbbc7f7a6aadac103769c66cbc69ab720f7f9eae3,0,0.0,35.75046676001867,633969.0,0,9999,1,10000,0.0,10.13958145667464,0,0,0.0,0.0,0.0,0.0,0,134.44488387385752,59.01208535445942,0.0828,0.0431,0.4389314316328118,117,0.0117,17,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,0.0,0.0
0x3806012233e34aa690e258f1dd4b534ab793f2e2,0,0.0,9939.15,99396.1,0,11,1,12,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,14.41750013,4.740345380094552,0.0,0.083333333,0.3287910759846918,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
0x55f287e77274deb12c798c039da92dd653b025ab,0,0.0,3.714642928585717,38395.066666666666,0,9999,1,10000,0.0,1449.355,0,0,0.0,0.0,0.0,0.0,0,14.93657123,5.573198753285888,0.0906,0.0004,0.3731243716622572,373,0.0373,14,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6347.0,1.0,0.0,0.0
0x5e6b6d9abad9093fdc861ea1600eba1b355cd940,0,0.0,7.141349936653997,71432.91666666667,0,9999,1,10000,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,39.42682109,22.775828976652132,0.112,0.1083,0.5776734808625094,70,0.007,2,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2636.0,1.0,0.0,0.0
0x8ad6739649f1fbf079882c14d27862d5c2206660,0,0.0,6.226221911048877,62347.26666666667,0,9999,1,10000,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,20.361,45.09716459407889,0.0143,0.0004,2.2148796519856044,3,0.0003,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
0x870ff0b9214ee330674dd143bc1836f8b11a627a,0,0.0,24.66111111111111,168873.65,0,10,1,11,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4.6000000000000005,7.611701518057576,0.090909091,0.5454545454545454,1.654717721316864,1,0.090909091,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
0xce7b9cef242dc38d7aec4dfa941f144a5ced7965,0,0.0,2.8,3058.6666666666665,0,4,1,5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2.0,2.236067977,0.2,0.0,1.118033988749895,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0x38c32987d9a32262ae351b17aa2c0a87546e4ca5,0,0.0,531032.2,2655331.5833333335,0,6,1,7,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,13.965986586857143,21.418175806370208,0.1428571428571428,0.2857142857142857,1.5335956162614417,1,0.1428571428571428,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
0x2d0e1e2f053c5bf8b2b8237e6eb397988a412f23,0,0.0,1538.8333333333333,41557.65,0,28,1,29,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,6.275172421827586,2.5734948805909608,0.1034482758620689,0.1379310344827586,0.4101074373095001,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0
0xecf1624e155b022d36602b384402dff439d4d6af,0,0.0,89.67856669976828,91318.7,0,1008,1,1009,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,15.833938025262636,10.31415429445875,0.2120911793855302,0.3082259663032705,0.6513953937424022,1,0.00099108,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,63.0,1.0,0.0,0.0
0x261b1d9c54d20dc5484cc352db9771abbedb3a6e,0,0.0,114.81323319027182,53518.71666666667,0,467,1,468,0.0,3501.2581110977467,0,0,0.0,0.0,0.0,0.0,0,39.403472209115385,30.09040977922923,0.2435897435897435,0.2414529914529914,0.7636486860736166,122,0.2606837606837607,6,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,264.0,1.0,0.0,0.0
0xef1b9a17499b9d62ca13d9f87769c2261db629a6,0,0.0,12771.175170068029,627579.9166666666,0,50,1,51,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,23.019607843137255,66.97158806421673,0.098039216,0.6666666666666666,2.9093279312393983,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0
0x8d3f3568f21643cdf80a235388a334b368597ece,0,0.0,1434.9,6153.083333333333,0,5,1,6,0.0,0.4,0,0,0.0,0.0,0.0,0.0,0,3.174666666666667,3.582661952608237,0.1666666666666666,0.5,1.1285159447526996,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
0x18dbb1b6a74087527036f2f95c7e186e2854ecd9,0,0.0,534.4124816446403,970519.3,0,1817,1,1818,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,28.68349712091804,33.54812223878214,0.090759076,0.3624862486248625,1.1695966533424011,5,0.002750275,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,190.0,1.0,0.0,0.0
0xd43cf9ea0f110c989e6c02810e123ac19d809067,0,13343.817438271604,179440.285,3588805.7,109,21,3,128,4.932693691,3.5458798627077894,0,0,0.0,0.0,0.0,0.0,0,41.35314795134376,50.25174746389553,0.2578125,0.5703125,1.2151855409658752,11,0.0859375,3,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,40.0,3.0,0.0,0.0
0xb9892f9a892f3e251fc58b9076c56add528eb8a6,0,0.0,20829.145695364237,3145306.9166666665,0,152,1,153,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,18.86389441763399,34.21853610044031,0.196078431,0.673202614,1.8139698697874809,7,0.045751634,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,0.0,0.0
0xbb8ee12a628d472475811c6a205e2c7fbd001991,0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4.0,,0.0,0.0,,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0x0db8d8b76bc361bacbb72e2c491e06085a97ab31,0,0.0,122.92618190304728,1229061.3833333333,0,9999,1,10000,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,13.436019844851502,17.059168530665353,0.1946,0.6047,1.2696593729133403,208,0.0208,5,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2448.0,1.0,0.0,0.0
0xa667227ca1b68563d9245ad91aab9db58a60c382,0,0.0,926.3489711934157,78057.75,0,82,1,83,0.0,14.091347995999978,1,0,0.0,0.05346032,0.0,0.00379384,0,31.18515004071084,18.380134393748428,0.4216867469879518,0.2048192771084337,0.5893873965574631,17,0.2048192771084337,4,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0.0,0.0
0x94534caebd1887be3d57179728a670a3436bb443,0,0.0,52959.92083333333,1279124.0,0,25,1,26,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,25.36861420711538,38.85457536826881,0.1538461538461538,0.5769230769230769,1.5316002305467238,1,0.038461538,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
0x3ccb4b3bb15d4b8911cd7f57a6479e21daf4c68c,0,0.0,7931.169892473118,491736.7,0,63,1,64,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,40.5625,17.125007241337826,0.03125,0.140625,0.4221881600329819,4,0.0625,2,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0
0x269b4c23ddab676e2869ae72cd6ae4f24bdfea45,0,0.0,2329.125816993464,120243.2,0,52,1,53,0.0,21.38507166,0,0,0.0,0.0,0.0,0.0,0,41.78336981132076,36.43127501,0.1320754716981132,0.1886792452830188,0.8719084932239868,6,0.1132075471698113,4,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0
0x55b4d03bf175f7f9c7281b6a5e84ce7dabee2f45,0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,5.0,,0.0,0.0,,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0x3df26c13ada80234ff374bbf9e6080fa9d843227,0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3.0,,0.0,0.0,,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0xdff9f920ade83f540e3eb8d04426543f76f5e294,0,0.0,97695.36666666668,97702.51666666666,0,2,1,3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3.6666666666666665,2.3094010767585034,0.0,0.3333333333333333,0.6298366572977737,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0xf2354f740f31704820f6fcfba70b9da065459b62,0,0.0,518.3804677852836,2378873.9833333334,0,4590,1,4591,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,64.67009818452254,44.24918100526082,0.1596602047484208,0.1868873883685471,0.6842293772154957,103,0.022435199,6,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1321.0,1.0,0.0,0.0
0xc9cc12888fef6ad4de8b9bd50866ee6fb112a423,0,0.0,389.0416020671835,50207.666666666664,0,130,1,131,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,8.167517170206107,3.0326081561670546,0.007633588,0.091603053,0.3713011057056066,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0.0,0.0
0x3f9c0211e9ddfccabd614162ffb768f5a7a8ab38,0,0.0,35.98231146229246,359759.26666666666,0,9999,1,10000,0.0,0.023,0,0,0.0,0.0,0.0,0.0,0,66.04953099,114.3010099954543,0.1646,0.4728,1.7305347712482864,33,0.0033,2,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,979.0,1.0,0.0,0.0
0x13c258cad6f1d2c8172ba1d0002e992baf2bf775,0,94017.32777777778,49.56666666666667,564116.5,7,2,2,9,0.050316851,0.06935061,0,0,0.0,0.0,0.0,0.0,0,23.050793650777777,52.45469138714939,0.1111111111111111,0.8888888888888888,2.2756132470683705,1,0.1111111111111111,1,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0
0xc642549743a93674cf38d6431f75d6443f88e3e2,0,0.0,48048.804032258064,2979026.183333333,0,63,1,64,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,9.215938537265624,12.40187316,0.234375,0.65625,1.3456983363623152,3,0.046875,2,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0
